date,market_id,venue,market_type,each_way_divisor,selection_id,side,stake,price,runner_status,old_pnl,new_pnl,delta,sign_changed
2026-04-08,1.256383824,Kempton,EACH_WAY,5.0,88845394,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-08,1.256383824,Kempton,EACH_WAY,5.0,88845394,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-08,1.256384000,Catterick,EACH_WAY,5.0,69437318,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-08,1.256384000,Catterick,EACH_WAY,5.0,69437318,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-08,1.256383830,Kempton,EACH_WAY,5.0,1301423,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-08,1.256383830,Kempton,EACH_WAY,5.0,1301423,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-08,1.256383837,Kempton,EACH_WAY,4.0,423400,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-08,1.256383837,Kempton,EACH_WAY,4.0,423400,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-08,1.256383849,Kempton,EACH_WAY,4.0,89680044,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-08,1.256383849,Kempton,EACH_WAY,4.0,89680044,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-08,1.256383851,Kempton,EACH_WAY,5.0,86285655,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-08,1.256383851,Kempton,EACH_WAY,5.0,86285655,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-08,1.256383858,Kempton,EACH_WAY,4.0,74674825,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-08,1.256383858,Kempton,EACH_WAY,4.0,74674825,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-08,1.256383865,Kempton,EACH_WAY,4.0,3408175,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-08,1.256383865,Kempton,EACH_WAY,4.0,3408175,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256435540,Aintree,EACH_WAY,5.0,78293455,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256435540,Aintree,EACH_WAY,5.0,78293455,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256435434,Southwell,EACH_WAY,5.0,83242495,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-09,1.256435434,Southwell,EACH_WAY,5.0,83242495,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-09,1.256435551,Aintree,EACH_WAY,4.0,96512294,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435551,Aintree,EACH_WAY,4.0,96512294,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435498,Taunton,EACH_WAY,4.0,90690058,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435498,Taunton,EACH_WAY,4.0,90690058,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435427,Southwell,EACH_WAY,4.0,95589346,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-09,1.256435427,Southwell,EACH_WAY,4.0,95589346,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256435556,Aintree,EACH_WAY,4.0,62323840,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435556,Aintree,EACH_WAY,4.0,62323840,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435504,Taunton,EACH_WAY,4.0,65872409,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435504,Taunton,EACH_WAY,4.0,65872409,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435446,Southwell,EACH_WAY,4.0,32278,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-09,1.256435446,Southwell,EACH_WAY,4.0,32278,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256435505,Taunton,EACH_WAY,5.0,186770,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-09,1.256435505,Taunton,EACH_WAY,5.0,186770,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-09,1.256435452,Southwell,EACH_WAY,4.0,87740503,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435452,Southwell,EACH_WAY,4.0,87740503,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435570,Aintree,EACH_WAY,4.0,64252934,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435570,Aintree,EACH_WAY,4.0,64252934,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435518,Taunton,EACH_WAY,4.0,61677348,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435518,Taunton,EACH_WAY,4.0,61677348,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435458,Southwell,EACH_WAY,4.0,28532604,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-09,1.256435458,Southwell,EACH_WAY,4.0,28532604,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256438207,Gowran Park,EACH_WAY,5.0,12244779,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-09,1.256438207,Gowran Park,EACH_WAY,5.0,12244779,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-09,1.256435571,Aintree,EACH_WAY,4.0,37103827,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435571,Aintree,EACH_WAY,4.0,37103827,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435471,Southwell,EACH_WAY,4.0,40290352,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-09,1.256435471,Southwell,EACH_WAY,4.0,40290352,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256435578,Aintree,EACH_WAY,5.0,93002316,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256435578,Aintree,EACH_WAY,5.0,93002316,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256435526,Taunton,EACH_WAY,5.0,43554967,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256435526,Taunton,EACH_WAY,5.0,43554967,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256435459,Southwell,EACH_WAY,4.0,9385016,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-09,1.256435459,Southwell,EACH_WAY,4.0,9385016,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256435216,Wolverhampton,EACH_WAY,5.0,64300944,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256435216,Wolverhampton,EACH_WAY,5.0,64300944,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256438217,Gowran Park,EACH_WAY,4.0,2618989,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-09,1.256438217,Gowran Park,EACH_WAY,4.0,2618989,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-09,1.256435533,Taunton,EACH_WAY,5.0,97190829,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256435533,Taunton,EACH_WAY,5.0,97190829,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256435223,Wolverhampton,EACH_WAY,5.0,14281000,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-09,1.256435223,Wolverhampton,EACH_WAY,5.0,14281000,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-09,1.256438222,Gowran Park,EACH_WAY,5.0,61712,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-09,1.256438222,Gowran Park,EACH_WAY,5.0,61712,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-09,1.256435230,Wolverhampton,EACH_WAY,5.0,2601273,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-09,1.256435230,Wolverhampton,EACH_WAY,5.0,2601273,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-09,1.256438227,Gowran Park,EACH_WAY,5.0,70465631,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256438227,Gowran Park,EACH_WAY,5.0,70465631,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256438232,Gowran Park,EACH_WAY,4.0,88579436,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256438232,Gowran Park,EACH_WAY,4.0,88579436,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256435245,Wolverhampton,EACH_WAY,4.0,72111079,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435245,Wolverhampton,EACH_WAY,4.0,72111079,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-09,1.256438237,Gowran Park,EACH_WAY,5.0,63094566,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-09,1.256438237,Gowran Park,EACH_WAY,5.0,63094566,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-09,1.256435251,Wolverhampton,EACH_WAY,4.0,84158913,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-09,1.256435251,Wolverhampton,EACH_WAY,4.0,84158913,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489093,Sedgefield,EACH_WAY,4.0,7435048,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-10,1.256489093,Sedgefield,EACH_WAY,4.0,7435048,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-10,1.256489179,Thirsk,EACH_WAY,5.0,97220776,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-10,1.256489179,Thirsk,EACH_WAY,5.0,97220776,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-10,1.256488766,Aintree,EACH_WAY,5.0,7231101,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-10,1.256488766,Aintree,EACH_WAY,5.0,7231101,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-10,1.256489104,Sedgefield,EACH_WAY,4.0,80784718,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-10,1.256489104,Sedgefield,EACH_WAY,4.0,80784718,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-10,1.256489186,Thirsk,EACH_WAY,5.0,87222305,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-10,1.256489186,Thirsk,EACH_WAY,5.0,87222305,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-10,1.256488829,Aintree,EACH_WAY,4.0,22684113,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-10,1.256488829,Aintree,EACH_WAY,4.0,22684113,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-10,1.256489109,Sedgefield,EACH_WAY,4.0,83654036,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489109,Sedgefield,EACH_WAY,4.0,83654036,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489193,Thirsk,EACH_WAY,5.0,7556654,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-10,1.256489193,Thirsk,EACH_WAY,5.0,7556654,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-10,1.256488835,Aintree,EACH_WAY,4.0,42184182,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-10,1.256488835,Aintree,EACH_WAY,4.0,42184182,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-10,1.256491172,Wexford,EACH_WAY,5.0,90766409,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-10,1.256491172,Wexford,EACH_WAY,5.0,90766409,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-10,1.256489200,Thirsk,EACH_WAY,4.0,72651349,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489200,Thirsk,EACH_WAY,4.0,72651349,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256488836,Aintree,EACH_WAY,4.0,43581487,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256488836,Aintree,EACH_WAY,4.0,43581487,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489207,Thirsk,EACH_WAY,5.0,41110233,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-10,1.256489207,Thirsk,EACH_WAY,5.0,41110233,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-10,1.256488845,Aintree,EACH_WAY,5.0,78546548,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-10,1.256488845,Aintree,EACH_WAY,5.0,78546548,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-10,1.256489126,Sedgefield,EACH_WAY,4.0,71233819,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489126,Sedgefield,EACH_WAY,4.0,71233819,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489127,Wolverhampton,EACH_WAY,5.0,83617885,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-10,1.256489127,Wolverhampton,EACH_WAY,5.0,83617885,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-10,1.256489218,Thirsk,EACH_WAY,4.0,74127236,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489218,Thirsk,EACH_WAY,4.0,74127236,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256491476,Dundalk,EACH_WAY,4.0,5786768,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-10,1.256491476,Dundalk,EACH_WAY,4.0,5786768,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-10,1.256488852,Aintree,EACH_WAY,4.0,90962196,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256488852,Aintree,EACH_WAY,4.0,90962196,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489139,Wolverhampton,EACH_WAY,4.0,97220764,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489139,Wolverhampton,EACH_WAY,4.0,97220764,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256491187,Wexford,EACH_WAY,4.0,91172181,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256491187,Wexford,EACH_WAY,4.0,91172181,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489219,Thirsk,EACH_WAY,4.0,74238891,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489219,Thirsk,EACH_WAY,4.0,74238891,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256491481,Dundalk,EACH_WAY,5.0,70395962,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-10,1.256491481,Dundalk,EACH_WAY,5.0,70395962,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-10,1.256489144,Wolverhampton,EACH_WAY,4.0,92589932,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489144,Wolverhampton,EACH_WAY,4.0,92589932,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256491192,Wexford,EACH_WAY,4.0,75448147,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256491192,Wexford,EACH_WAY,4.0,75448147,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489231,Thirsk,EACH_WAY,4.0,216060,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489231,Thirsk,EACH_WAY,4.0,216060,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256491486,Dundalk,EACH_WAY,5.0,83916842,BACK,10.0,999.00,WINNER,9481.0000,5688.6000,-3792.4000,False
2026-04-10,1.256491486,Dundalk,EACH_WAY,5.0,83916842,LAY,10.0,999.00,WINNER,-9980.0000,-5988.0000,3992.0000,False
2026-04-10,1.256489145,Wolverhampton,EACH_WAY,5.0,39597129,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-10,1.256489145,Wolverhampton,EACH_WAY,5.0,39597129,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
2026-04-10,1.256491491,Dundalk,EACH_WAY,4.0,24730396,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256491491,Dundalk,EACH_WAY,4.0,24730396,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489152,Wolverhampton,EACH_WAY,4.0,72857235,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489152,Wolverhampton,EACH_WAY,4.0,72857235,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489159,Wolverhampton,EACH_WAY,4.0,10553304,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256489159,Wolverhampton,EACH_WAY,4.0,10553304,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256491501,Dundalk,EACH_WAY,4.0,72390343,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256491501,Dundalk,EACH_WAY,4.0,72390343,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489171,Wolverhampton,EACH_WAY,4.0,26060803,BACK,10.0,999.00,WINNER,9481.0000,5925.6250,-3555.3750,False
2026-04-10,1.256489171,Wolverhampton,EACH_WAY,4.0,26060803,LAY,10.0,999.00,WINNER,-9980.0000,-6237.5000,3742.5000,False
2026-04-10,1.256491506,Dundalk,EACH_WAY,4.0,3518725,BACK,10.0,999.00,PLACED,9481.0000,1180.1250,-8300.8750,False
2026-04-10,1.256491506,Dundalk,EACH_WAY,4.0,3518725,LAY,10.0,999.00,PLACED,-9980.0000,-1242.7500,8737.2500,False
2026-04-10,1.256489172,Wolverhampton,EACH_WAY,5.0,87034917,BACK,10.0,999.00,PLACED,9481.0000,943.1000,-8537.9000,False
2026-04-10,1.256489172,Wolverhampton,EACH_WAY,5.0,87034917,LAY,10.0,999.00,PLACED,-9980.0000,-993.2500,8986.7500,False
